route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"60-40E-d12-1","y102w","9609.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9610.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9611.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9612.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9613.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9614.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9615.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9616.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9617.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9618.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9619.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9620.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9621.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9622.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9623.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9624.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9625.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9626.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9627.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9628.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9629.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9630.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9631.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-40E-d12-1","y102w","9632.y102w.60-40E-d12-1.242.I","60-40E-d12-1.242.I","Carlton Hotel - Broombridge Luas","1"
"60-40E-d12-1","y102w","9633.y102w.60-40E-d12-1.241.O","60-40E-d12-1.241.O","Broombridge Luas - Carlton Hotel","0"
"60-41-b12-1","3","11559.3.60-41-b12-1.220.I","60-41-b12-1.220.I","Abbeyvale Brackenstown Road - Marlborough Street","1"
"60-41-b12-1","3","11560.3.60-41-b12-1.221.O","60-41-b12-1.221.O","Marlborough Street - Abbeyvale Estate","0"
"60-41-b12-1","3","11561.3.60-41-b12-1.220.I","60-41-b12-1.220.I","Abbeyvale Brackenstown Road - Marlborough Street","1"
