stopid,displaystopid,shortname,shortnamelocalized,fullname,fullnamelocalized,latitude,longitude,lastupdated,operator,op_type,routes
2352,2352,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.2775338889,-6.3973919444,08/06/2020 10:29:55,bac,1,"['65', '65B', '77A']"
2353,2353,Fortunestown Rd,Br. Bhaile Uí­ Fhoir,Fortunestown Rd,,53.2791488889,-6.401745,08/06/2020 10:29:55,bac,1,"['49', '27']"
2355,2355,Fortunestown Rd,Br. Bhaile Uí­ Fhoir,Fortunestown Rd,,53.2792669444,-6.4019980556,08/06/2020 10:29:55,bac,1,['27']
2357,2357,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.2779661111,-6.3967430556,08/06/2020 10:29:55,bac,1,"['49', '65B', '65', '77A', '77X']"
2358,2358,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.2807,-6.3895961111,08/06/2020 10:29:55,bac,1,['65']
2359,2359,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.28359,-6.3843758333,08/06/2020 10:29:55,bac,1,"['65', '56A', '49', '54A', '77A', '27']"
2360,2360,Old Blessington Rd,Snbr Bhaile Coimí­n,Old Blessington Rd,,53.2846947222,-6.379685,08/06/2020 10:29:55,bac,1,"['27', '77A', '54A', '56A', '65']"
2369,2369,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.2985780556,-6.3541361111,08/06/2020 10:29:55,bac,1,['27']
2370,2370,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.3008669444,-6.3530088889,08/06/2020 10:29:55,bac,1,['27']
2371,2371,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.3033969444,-6.3513288889,08/06/2020 10:29:55,bac,1,"['27', '77A', '77X']"
2372,2372,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.3072519444,-6.347725,08/06/2020 10:29:55,bac,1,"['77X', '77A', '27']"
2373,2373,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.3107119444,-6.3447361111,08/06/2020 10:29:55,bac,1,"['27', '77A', '77X']"
2374,2374,Deansrath,Ráth an Deagánaigh,Deansrath,,53.32152,-6.42277,08/06/2020 10:29:55,bac,1,['13']
2377,2377,Greenhills Rd,Br na nGlaschnoc,Greenhills Rd,,53.3160469444,-6.3341338889,08/06/2020 10:29:55,bac,1,"['27', '77A']"
2378,2378,Walkinstown Rd,Br Bhaile Bhailcí­n,Walkinstown Rd,,53.318125,-6.3326819444,08/06/2020 10:29:55,bac,1,"['77A', '27']"
2379,2379,Cork Street,Sráid Chorcaí­,Cork Street,,53.3378361111,-6.2846330556,08/06/2020 10:29:55,bac,1,"['27', '151', '77A', '77X', '56A']"
2380,2380,Cork Street,Sráid Chorcaí­,Cork Street,,53.3385088889,-6.2801580556,08/06/2020 10:29:55,bac,1,"['56A', '77X', '77A', '151', '27']"
2382,2382,St. Luke's Avenue,Ascaill Líúcáis,St. Luke's Avenue,,53.3388611111,-6.2783788889,08/06/2020 10:29:55,bac,1,"['27', '151', '77A', '77X', '56A']"
2383,2383,Patrick Street,Sráid Phádraig,Patrick Street,,53.3394519444,-6.2726538889,08/06/2020 10:29:55,bac,1,"['56A', '54A', '49', '77X', '77A', '151', '150', '27']"
2385,2385,Patrick Street,Sráid Phádraig,Patrick Street,,53.3422638889,-6.2719969444,08/06/2020 10:29:55,bac,1,"['49', '54A']"
2386,2386,New Street South,An tSráid Nua Theas,New Street South,,53.3379030556,-6.2723188889,08/06/2020 10:29:55,bac,1,"['54A', '49']"
2387,2387,New Street South,An tSráid Nua Theas,New Street South,,53.3365830556,-6.2728130556,08/06/2020 10:29:55,bac,1,"['49', '54A']"
2388,2388,Clanbrassil St,Sr Chlann Bhreasail,Clanbrassil St,,53.33446,-6.2743780556,08/06/2020 10:29:55,bac,1,"['54A', '49']"
2389,2389,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.3249238889,-6.2791961111,08/06/2020 10:29:55,bac,1,"['54A', '9']"
2390,2390,Kimmage Road,Bóthar Chamaí­,Kimmage Road,,53.3215219444,-6.283975,08/06/2020 10:29:55,bac,1,"['9', '54A']"
2391,2391,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.320195,-6.2864138889,08/06/2020 10:29:55,bac,1,"['54A', '9']"
2392,2392,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.3188888889,-6.2912330556,08/06/2020 10:29:55,bac,1,"['9', '54A']"
2393,2393,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.3152030556,-6.2954480556,08/06/2020 10:29:55,bac,1,"['54A', '9']"
2394,2394,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.31328,-6.297835,08/06/2020 10:29:55,bac,1,"['9', '54A']"
2395,2395,Fortfield Rd,Br Ghort an Díúin,Fortfield Rd,,53.3117288889,-6.30057,08/06/2020 10:29:55,bac,1,['54A']
2396,2396,Fortfield Rd,Br Ghort an Díúin,Fortfield Rd,,53.3088169444,-6.3021580556,08/06/2020 10:29:55,bac,1,['54A']
2397,2397,Fortfield Rd,Br Ghort an Díúin,Fortfield Rd,,53.3065861111,-6.3008480556,08/06/2020 10:29:55,bac,1,['54A']
2398,2398,Fortfield Rd,Br Ghort an Díúin,Fortfield Rd,,53.3052380556,-6.29975,08/06/2020 10:29:55,bac,1,['54A']
2399,2399,Fortfield Park,Páirc Ghort an Díúin,Fortfield Park,,53.303525,-6.2995061111,08/06/2020 10:29:55,bac,1,['54A']
2400,2400,Fortfield Park,Páirc Ghort an Díúin,Fortfield Park,,53.3020030556,-6.3035538889,08/06/2020 10:29:55,bac,1,['54A']
2401,2401,Templeville Rd,Br Bhaile an Teampa,Templeville Rd,,53.3018230556,-6.306285,08/06/2020 10:29:55,bac,1,['54A']
2402,2402,Templeville Rd,Br Bhaile an Teampa,Templeville Rd,,53.3032561111,-6.3111830556,08/06/2020 10:29:55,bac,1,['54A']
2403,2403,Templeville Rd,Br Bhaile an Teampa,Templeville Rd,,53.3050661111,-6.3166780556,08/06/2020 10:29:55,bac,1,['54A']
2404,2404,Templeville Rd,Br Bhaile an Teampa,Templeville Rd,,53.3049738889,-6.3160688889,08/06/2020 10:29:55,bac,1,['54A']
2405,2405,Templeville Rd,Br Bhaile an Teampa,Templeville Rd,,53.3034011111,-6.3112538889,08/06/2020 10:29:55,bac,1,['54A']
2406,2406,Fortfield Park,Páirc Ghort an Díúin,Fortfield Park,,53.3019869444,-6.30481,08/06/2020 10:29:55,bac,1,['54A']
2408,2408,Fortfield Rd,Br Ghort an Díúin,Fortfield Rd,,53.3039911111,-6.2995288889,08/06/2020 10:29:55,bac,1,['54A']
2409,2409,Fortfield Rd,Br Ghort an Díúin,Fortfield Rd,,53.3053880556,-6.3000369444,08/06/2020 10:29:55,bac,1,['54A']
2410,2410,Fortfield Rd,Br Ghort an Díúin,Fortfield Rd,,53.3072261111,-6.3013688889,08/06/2020 10:29:55,bac,1,['54A']
2411,2411,Fortfield Rd,Br Ghort an Díúin,Fortfield Rd,,53.3091661111,-6.3024119444,08/06/2020 10:29:55,bac,1,['54A']
2412,2412,Fortfield Rd,Br Ghort an Díúin,Fortfield Rd,,53.3109338889,-6.301805,08/06/2020 10:29:55,bac,1,['54A']
2413,2413,Kimmage Road West,Bóthar Chamaí­ Thiar,Kimmage Road West,,53.3128658333,-6.3054838889,08/06/2020 10:29:55,bac,1,['9']
2414,2414,Kimmage Road West,Bóthar Chamaí­ Thiar,Kimmage Road West,,53.3140744444,-6.3108541667,08/06/2020 10:29:55,bac,1,['9']
2415,2415,Kimmage Road West,Bóthar Chamaí­ Thiar,Kimmage Road West,,53.3150566667,-6.3135769444,08/06/2020 10:29:55,bac,1,['9']
2416,2416,Cromwellsfort Rd,Br Dhíún Chromail,Cromwellsfort Rd,,53.3163261111,-6.31778,08/06/2020 10:29:55,bac,1,['9']
2417,2417,Cromwellsfort Rd,Br Dhíún Chromail,Cromwellsfort Rd,,53.3166880556,-6.323025,08/06/2020 10:29:55,bac,1,['9']
2418,2418,Cromwellsfort Rd,Br Dhíún Chromail,Cromwellsfort Rd,,53.3169938889,-6.327,08/06/2020 10:29:55,bac,1,['9']
2419,2419,Cromwellsfort Rd,Br Dhíún Chromail,Cromwellsfort Rd,,53.3170619444,-6.33023,08/06/2020 10:29:55,bac,1,['9']
2420,2420,Castletymon Court,Cíúirt Chaisleán Thi,Castletymon Court,,53.3011861111,-6.3512688889,08/06/2020 10:29:55,bac,1,['77A']
2421,2421,Tymon Park Rd,Br Pháirc Thigh Mot,Tymon Park Rd,,53.2996730556,-6.34638,08/06/2020 10:29:55,bac,1,['77A']
2423,2423,Tymon Park Rd,Br Pháirc Thigh Mot,Tymon Park Rd,,53.2982630556,-6.3429488889,08/06/2020 10:29:55,bac,1,['77A']
2424,2424,Tymon Park Rd,Br Pháirc Thigh Mot,Tymon Park Rd,,53.2951511111,-6.341225,08/06/2020 10:29:55,bac,1,['77A']
2425,2425,Castletymon Rd,Br Chaisleán Thigh ,Castletymon Rd,,53.29066,-6.3434,08/06/2020 10:29:55,bac,1,"['77A', '77X']"
2426,2426,Tymon Park Rd,Br Pháirc Thigh Mot,Tymon Park Rd,,53.2932069444,-6.3428311111,08/06/2020 10:29:55,bac,1,"['77X', '77A']"
2427,2427,Tymon Park Rd,Br Pháirc Thigh Mot,Tymon Park Rd,,53.2959819444,-6.3408130556,08/06/2020 10:29:55,bac,1,"['77A', '77X']"
2428,2428,Tymon Park Rd,Br Pháirc Thigh Mot,Tymon Park Rd,,53.2983319444,-6.3434961111,08/06/2020 10:29:55,bac,1,"['77X', '77A']"
2429,2429,Tymon Park Rd,Br Pháirc Thigh Mot,Tymon Park Rd,,53.2995461111,-6.3464030556,08/06/2020 10:29:55,bac,1,"['77A', '77X']"
2430,2430,Tymon Park Rd,Br Pháirc Thigh Mot,Tymon Park Rd,,53.3009238889,-6.3504019444,08/06/2020 10:29:55,bac,1,"['77X', '77A']"
2431,2431,Cromwellsfort Rd,Br Dhíún Chromail,Cromwellsfort Rd,,53.3172019444,-6.3306888889,08/06/2020 10:29:55,bac,1,"['9', '27']"
2432,2432,Cromwellsfort Rd,Br Dhíún Chromail,Cromwellsfort Rd,,53.31701,-6.3254888889,08/06/2020 10:29:55,bac,1,"['27', '9']"
2433,2433,Cromwellsfort Rd,Br Dhíún Chromail,Cromwellsfort Rd,,53.3165780556,-6.32067,08/06/2020 10:29:55,bac,1,"['9', '27']"
2434,2434,Kimmage Road West,Bóthar Chamaí­ Thiar,Kimmage Road West,,53.3160266667,-6.3160602778,08/06/2020 10:29:55,bac,1,['9']
2435,2435,Kimmage Road West,Bóthar Chamaí­ Thiar,Kimmage Road West,,53.3143144444,-6.3112947222,08/06/2020 10:29:55,bac,1,['9']
2436,2436,Kimmage Road West,Bóthar Chamaí­ Thiar,Kimmage Road West,,53.3137058333,-6.3089475,08/06/2020 10:29:55,bac,1,['9']
2437,2437,Kimmage Road West,Bóthar Chamaí­ Thiar,Kimmage Road West,,53.3126888889,-6.3025191667,08/06/2020 10:29:55,bac,1,"['9', '15A']"
2438,2438,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.3124819444,-6.2992388889,08/06/2020 10:29:55,bac,1,"['9', '54A']"
2439,2439,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.3135438889,-6.2976888889,08/06/2020 10:29:55,bac,1,"['54A', '9']"
2440,2440,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.3163938889,-6.2943130556,08/06/2020 10:29:55,bac,1,"['9', '54A']"
2441,2441,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.31906,-6.2911569444,08/06/2020 10:29:55,bac,1,"['54A', '9']"
2442,2442,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.3204480556,-6.2860161111,08/06/2020 10:29:55,bac,1,"['9', '54A']"
2443,2443,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.32189,-6.2836411111,08/06/2020 10:29:55,bac,1,"['54A', '9']"
2444,2444,Kimmage Rd,Bóthar Chamaí­,Kimmage Rd,,53.324295,-6.2796580556,08/06/2020 10:29:55,bac,1,"['9', '54A']"
2445,2445,St. James's Road,Bóthar San Séamas,St. James's Road,,53.3081161111,-6.3397761111,08/06/2020 10:29:55,bac,1,['9']
2446,2446,St. James's Road,Bóthar San Séamas,St. James's Road,,53.3083461111,-6.3401061111,08/06/2020 10:29:55,bac,1,['9']
2447,2447,Tymon Park Rd,Br Pháirc Thigh Mot,Tymon Park Rd,,53.292985,-6.3426638889,08/06/2020 10:29:55,bac,1,['77A']
2448,2448,Cashel Road,Bóthar Chaisil,Cashel Road,,53.3193091667,-6.3041477778,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2450,2450,Armagh Road,Bóthar Ard Mhacha,Armagh Road,,53.3202311111,-6.3076688889,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2452,2452,St. Peter's Road,Bóthar Pheadair,St. Peter's Road,,53.316145,-6.3320130556,08/06/2020 10:29:55,bac,1,['9']
2453,2453,St. Peter's Road,Bóthar Pheadair,St. Peter's Road,,53.3148230556,-6.3305111111,08/06/2020 10:29:55,bac,1,['9']
2454,2454,St. James's Road,Bóthar San Séamas,St. James's Road,,53.3126388889,-6.3319930556,08/06/2020 10:29:55,bac,1,['9']
2455,2455,St. James's Road,Bóthar San Séamas,St. James's Road,,53.31164,-6.3372188889,08/06/2020 10:29:55,bac,1,['9']
2456,2456,St. James's Road,Bóthar San Séamas,St. James's Road,,53.3100269444,-6.339655,08/06/2020 10:29:55,bac,1,['9']
2457,2457,St. James's Road,Bóthar San Séamas,St. James's Road,,53.3072761111,-6.3370788889,08/06/2020 10:29:55,bac,1,['9']
2458,2458,St. James's Road,Bóthar San Séamas,St. James's Road,,53.307185,-6.3371661111,08/06/2020 10:29:55,bac,1,['9']
2459,2459,St. James's Road,Bóthar San Séamas,St. James's Road,,53.3103580556,-6.3394511111,08/06/2020 10:29:55,bac,1,['9']
2460,2460,St. James's Road,Bóthar San Séamas,St. James's Road,,53.3121869444,-6.33655,08/06/2020 10:29:55,bac,1,['9']
2461,2461,St. James's Road,Bóthar San Séamas,St. James's Road,,53.31274,-6.332625,08/06/2020 10:29:55,bac,1,['9']
2462,2462,St. James's Road,Bóthar San Séamas,St. James's Road,,53.3138911111,-6.330135,08/06/2020 10:29:55,bac,1,['9']
2463,2463,St. Peter's Road,Bóthar Pheadair,St. Peter's Road,,53.3153,-6.3311719444,08/06/2020 10:29:55,bac,1,['9']
2465,2465,Armagh Road,Bóthar Ard Mhacha,Armagh Road,,53.3199883333,-6.3089391667,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2466,2466,Armagh Road,Bóthar Ard Mhacha,Armagh Road,,53.3206541667,-6.3064511111,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2467,2467,Cashel Road,Bóthar Chaisil,Cashel Road,,53.3192341667,-6.3039255556,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2468,2468,Blanchardstown Rd,Br Bhaile Bhlainséi,Blanchardstown Rd,,53.4043602778,-6.373065,08/06/2020 10:29:55,bac,1,"['38A', '38']"
2471,2471,Larkfield Pk,Pc Ghort na Fuiseoi,Larkfield Pk,,53.3186816667,-6.2891475,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2472,2472,Clareville Road,Bóthar Clareville,Clareville Road,,53.3176777778,-6.2856002778,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2473,2473,Clareville Road,Bóthar Clareville,Clareville Road,,53.3178886111,-6.2833852778,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2474,2474,Clareville Road,Bóthar Clareville,Clareville Road,,53.3187561111,-6.2818194444,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2475,2475,Kenilworth Park,Páirc Kenilworth,Kenilworth Park,,53.3188658333,-6.2800888889,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2476,2476,Kenilworth Square,Cearnóg Kenilworth,Kenilworth Square,,53.3190438889,-6.27747,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2477,2477,Kenilworth Road,Bóthar Kenilworth,Kenilworth Road,,53.3198780556,-6.2742391667,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2478,2478,Grosvenor Road,Bóthar Grosvenor,Grosvenor Road,,53.3205775,-6.2697977778,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2479,2479,Grosvenor Road,Bóthar Grosvenor,Grosvenor Road,,53.3202338889,-6.2702769444,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2480,2480,Kenilworth Road,Bóthar Kenilworth,Kenilworth Road,,53.3197444444,-6.2743344444,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2481,2481,Kenilworth Square,Cearnóg Kenilworth,Kenilworth Square,,53.3187380556,-6.2780827778,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2482,2482,Clareville Road,Bóthar Clareville,Clareville Road,,53.3189205556,-6.2813925,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2483,2483,Clareville Road,Bóthar Clareville,Clareville Road,,53.3175980556,-6.2844177778,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2484,2484,Larkfield Pk,Pc Ghort na Fuiseoi,Larkfield Pk,,53.3185469444,-6.2891527778,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2485,2485,Sundrive Road,Bóthar Ghrianréime,Sundrive Road,,53.3197916667,-6.2913397222,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2486,2486,Sundrive Road,Bóthar Ghrianréime,Sundrive Road,,53.3210752778,-6.2931197222,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2487,2487,Stannaway Rd,Br Bhóthar na gCloc,Stannaway Rd,,53.3218163889,-6.2952816667,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2488,2488,Stannaway Rd,Br Bhóthar na gCloc,Stannaway Rd,,53.3203555556,-6.2987175,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2489,2489,Stannaway Rd,Br Bhóthar na gCloc,Stannaway Rd,,53.3194152778,-6.3008563889,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2490,2490,Captain's Road,Bóthar an Chaptaein,Captain's Road,,53.3195388889,-6.3094561111,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2491,2491,Captain's Road,Bóthar an Chaptaein,Captain's Road,,53.3180261111,-6.3081969444,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2492,2492,Stannaway Ave,Asc Bhóthar na gClo,Stannaway Ave,,53.3162988889,-6.3078680556,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2493,2493,Captain's Road,Bóthar an Chaptaein,Captain's Road,,53.3183211111,-6.3086269444,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2494,2494,Stannaway Rd,Br Bhóthar na gCloc,Stannaway Rd,,53.3196966667,-6.3004247222,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2495,2495,Stannaway Rd,Br Bhóthar na gCloc,Stannaway Rd,,53.32122,-6.2969416667,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2496,2496,Sundrive Road,Bóthar Ghrianréime,Sundrive Road,,53.3219677778,-6.2939247222,08/06/2020 10:29:55,bac,1,"['83A', '83']"
2497,2497,Sundrive Road,Bóthar Ghrianréime,Sundrive Road,,53.32033,-6.2919036111,08/06/2020 10:29:55,bac,1,"['83', '83A']"
2498,2498,Custom House Quay,Cé Theach an Chusta,Custom House Quay,,53.3482430556,-6.250095,08/06/2020 10:29:55,bac,1,"['41X', '33X', '33D', '15A', '151', '15B', '142']"
2499,2499,Custom House Quay,Cé Theach an Chusta,Custom House Quay,,53.3480638889,-6.247145,08/06/2020 10:29:55,bac,1,"['142', '15B', '151', '15A', '33D', '33X', '41X', '747']"
2500,2500,North Wall Quay,Cé an Phoirt Tdh,North Wall Quay,,53.347755,-6.242365,08/06/2020 10:29:55,bac,1,"['41X', '33X', '33D', '151', '142']"
2501,2501,North Wall Quay,Cé an Phoirt Tdh,North Wall Quay,,53.3473730556,-6.2363419444,08/06/2020 10:29:55,bac,1,"['142', '151', '33D', '33X', '41X']"
2508,2508,East Wall Rd,Br an Phoirt Thoir,East Wall Rd,,53.3528588889,-6.2258019444,08/06/2020 10:29:55,bac,1,"['53', '151']"
2510,2510,Ballycoolin Rd,Br Bhaile Cíúlann,Ballycoolin Rd,,53.4021883333,-6.3555819444,08/06/2020 10:29:55,bac,1,['40D']
2515,2515,Firhouse Rd,Br Theach na Giíúise,Firhouse Rd,,53.2913444444,-6.3128161111,08/06/2020 10:29:55,bac,1,['49']
2516,2516,Firhouse Rd,Br Theach na Giíúise,Firhouse Rd,,53.2902233333,-6.3155302778,08/06/2020 10:29:55,bac,1,"['49', '65B']"
2517,2517,Firhouse Rd,Br Theach na Giíúise,Firhouse Rd,,53.289215,-6.3186,08/06/2020 10:29:55,bac,1,"['65B', '49']"
2518,2518,Firhouse Rd,Br Theach na Giíúise,Firhouse Rd,,53.2885325,-6.3243866667,08/06/2020 10:29:55,bac,1,"['49', '65B']"
2522,2522,Firhouse Rd,Br Theach na Giíúise,Firhouse Rd,,53.2814222222,-6.3423461111,08/06/2020 10:29:55,bac,1,['49']
2523,2523,Firhouse Rd,Br Theach na Giíúise,Firhouse Rd,,53.2771069444,-6.3487513889,08/06/2020 10:29:55,bac,1,['49']
2524,2524,Firhouse Rd,Br Theach na Giíúise,Firhouse Rd,,53.2783736111,-6.3467680556,08/06/2020 10:29:55,bac,1,['49']
2532,2532,Old Bawn Rd,Br an tSeanbhábhíúin,Old Bawn Rd,,53.2756036111,-6.3544325,08/06/2020 10:29:55,bac,1,"['49', '65B']"
2535,2535,Old Bawn Rd,Br an tSeanbhábhíúin,Old Bawn Rd,,53.2810133333,-6.3589186111,08/06/2020 10:29:55,bac,1,['77A']
2536,2536,Old Bawn Rd,Br an tSeanbhábhíúin,Old Bawn Rd,,53.2829547222,-6.3595791667,08/06/2020 10:29:55,bac,1,['77A']
2538,2538,Old Bawn Rd,Br an tSeanbhábhíúin,Old Bawn Rd,,53.2815344444,-6.3589136111,08/06/2020 10:29:55,bac,1,['77A']
2539,2539,Old Bawn Rd,Br an tSeanbhábhíúin,Old Bawn Rd,,53.2765355556,-6.3561811111,08/06/2020 10:29:55,bac,1,"['65B', '49']"
2540,2540,Old Bawn Rd,Br an tSeanbhábhíúin,Old Bawn Rd,,53.2755316667,-6.3537755556,08/06/2020 10:29:55,bac,1,"['49', '65B']"
2542,2542,Firhouse Rd,Br Theach na Giíúise,Firhouse Rd,,53.2767930556,-6.3500980556,08/06/2020 10:29:55,bac,1,['49']
2547,2547,Firhouse Rd,Br Theach na Giíúise,Firhouse Rd,,53.2891047222,-6.3235391667,08/06/2020 10:29:55,bac,1,"['49', '65B']"
2548,2548,Firhouse Rd,Br Theach na Giíúise,Firhouse Rd,,53.2895027778,-6.3179736111,08/06/2020 10:29:55,bac,1,"['65B', '49']"
2550,2550,Tallaght Road,Bóthar Thamhlachta,Tallaght Road,,53.2947930556,-6.31498,08/06/2020 10:29:55,bac,1,"['65B', '65']"
2551,2551,Tallaght Road,Bóthar Thamhlachta,Tallaght Road,,53.2930688889,-6.3215661111,08/06/2020 10:29:55,bac,1,"['65', '54A']"
2553,2553,Tallaght Road,Bóthar Thamhlachta,Tallaght Road,,53.28968,-6.3337880556,08/06/2020 10:29:55,bac,1,"['54A', '65']"
2554,2554,Tallaght Road,Bóthar Thamhlachta,Tallaght Road,,53.2890361111,-6.3394738889,08/06/2020 10:29:55,bac,1,"['65', '54A', '77A', '77X']"
2555,2555,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.2887119444,-6.3495330556,08/06/2020 10:29:55,bac,1,"['54A', '65']"
2556,2556,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.2881611111,-6.3555080556,08/06/2020 10:29:55,bac,1,"['65', '54A']"
2557,2557,Tallaght Village,Sráidbhaile Thamhla,Tallaght Village,,53.2885063889,-6.3632811111,08/06/2020 10:29:55,bac,1,"['54A', '65', '77A', '27']"
2558,2558,Killinarden,Chill an Ardáin,Killinarden,,53.280245,-6.38392,08/06/2020 10:29:55,bac,1,"['77A', '54A']"
2559,2559,Killinarden,Chill an Ardáin,Killinarden,,53.2763588889,-6.3789438889,08/06/2020 10:29:55,bac,1,"['65B', '77A']"
2560,2560,Killinarden,Chill an Ardáin,Killinarden,,53.2738988889,-6.3797711111,08/06/2020 10:29:55,bac,1,"['77A', '65B']"
2561,2561,Killinarden,Chill an Ardáin,Killinarden,,53.272765,-6.38431,08/06/2020 10:29:55,bac,1,"['65B', '77A']"
2562,2562,Killinarden,Chill an Ardáin,Killinarden,,53.2731811111,-6.387915,08/06/2020 10:29:55,bac,1,"['77A', '65B']"
2564,2564,Killinarden,Chill an Ardáin,Killinarden,,53.2737638889,-6.3916311111,08/06/2020 10:29:55,bac,1,"['65B', '77A']"
2566,2566,Killinarden,Chill an Ardáin,Killinarden,,53.2777469444,-6.3949330556,08/06/2020 10:29:55,bac,1,"['77A', '77X', '65B']"
2567,2567,Killinarden,Chill an Ardáin,Killinarden,,53.2757888889,-6.3946461111,08/06/2020 10:29:55,bac,1,"['65B', '77X', '77A']"
2568,2568,Killinarden,Chill an Ardáin,Killinarden,,53.2737188889,-6.390525,08/06/2020 10:29:55,bac,1,"['77A', '77X', '65B']"
2569,2569,Killinarden,Chill an Ardáin,Killinarden,,53.2730838889,-6.3863738889,08/06/2020 10:29:55,bac,1,"['65B', '77X', '77A']"
2570,2570,Killinarden,Chill an Ardáin,Killinarden,,53.2761638889,-6.3790669444,08/06/2020 10:29:55,bac,1,"['77A', '77X', '65B']"
2571,2571,Killinarden,Chill an Ardáin,Killinarden,,53.2805338889,-6.3841219444,08/06/2020 10:29:55,bac,1,"['54A', '77A']"
2573,2573,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.2742730556,-6.40683,08/06/2020 10:29:55,bac,1,"['77A', '65B', '65']"
2574,2574,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.2745561111,-6.4107269444,08/06/2020 10:29:55,bac,1,"['65', '65B', '77A']"
2575,2575,Citywest Rd,Br Iarthar na Cathr,Citywest Rd,,53.2771711111,-6.4187969444,08/06/2020 10:29:55,bac,1,"['77A', '65B']"
2577,2577,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.2717288889,-6.4325669444,08/06/2020 10:29:55,bac,1,['65']
2578,2578,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.2697911111,-6.4351738889,08/06/2020 10:29:55,bac,1,['65']
2579,2579,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.267415,-6.4383530556,08/06/2020 10:29:55,bac,1,['65']
2583,2583,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.255185,-6.4494119444,08/06/2020 10:29:55,bac,1,['65']
2584,2584,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.257695,-6.4481030556,08/06/2020 10:29:55,bac,1,['65']
2585,2585,Blessington Rd,Br Bhaile Coimí­n,Blessington Rd,,53.264625,-6.44238,08/06/2020 10:29:55,bac,1,['65']
